InvoiceNo,Description,Quantity,UnitPrice,InvoiceDate,Country,CustomerID
726269,Bluetooth Speaker,9,45.0,2024-04-28 15:00:00,Italy,95277
508011,Noise Cancelling Headphones,4,120.0,2023-04-01 00:00:00,Germany,99694
236889,Smartwatch,9,199.99,2023-04-17 17:00:00,Italy,57561
839030,USB-C Cable,1,7.99,2022-11-15 11:00:00,Netherlands,56435
789396,LED Monitor,1,150.0,2024-03-21 06:00:00,Italy,85800
523110,Bluetooth Speaker,1,45.0,2022-05-19 00:00:00,Netherlands,44234
730678,Webcam HD,3,39.99,2024-10-27 14:00:00,Belgium,53385
901687,Mechanical Keyboard,2,85.0,2022-03-18 08:00:00,Netherlands,81132
359764,Wireless Mouse,7,15.99,2023-10-16 11:00:00,Germany,46378
854413,LED Monitor,3,150.0,2023-08-12 11:00:00,France,57871
362162,LED Monitor,2,150.0,2024-06-22 09:00:00,Netherlands,94447
217922,Wireless Mouse,6,15.99,2023-09-22 17:00:00,France,89118
181401,USB-C Cable,1,7.99,2022-08-30 21:00:00,United Kingdom,92746
543240,Webcam HD,6,39.99,2023-02-03 22:00:00,United Kingdom,69289
242558,Portable SSD,2,99.99,2022-09-27 10:00:00,Belgium,96176
931260,Bluetooth Speaker,7,45.0,2023-09-05 22:00:00,Italy,88785
649246,Webcam HD,10,39.99,2023-02-24 10:00:00,Italy,10339
381467,Laptop Stand,5,30.0,2023-11-05 05:00:00,Belgium,20742
833188,Mechanical Keyboard,2,85.0,2023-12-25 02:00:00,United Kingdom,36853
947079,Laptop Stand,4,30.0,2024-07-27 14:00:00,Netherlands,62393
258733,USB-C Cable,7,7.99,2024-05-27 03:00:00,France,88174
168589,Bluetooth Speaker,7,45.0,2024-04-19 01:00:00,Belgium,76891
152756,LED Monitor,9,150.0,2024-02-22 16:00:00,Netherlands,76259
987345,Noise Cancelling Headphones,2,120.0,2024-08-17 10:00:00,Netherlands,78006
230855,Portable SSD,7,99.99,2023-07-04 18:00:00,Germany,55959
673057,Laptop Stand,1,30.0,2023-06-02 14:00:00,France,98125
392991,Laptop Stand,6,30.0,2024-06-20 21:00:00,United Kingdom,33978
938623,LED Monitor,4,150.0,2022-06-10 19:00:00,France,44290
962384,Noise Cancelling Headphones,8,120.0,2023-09-21 17:00:00,France,73148
491974,Portable SSD,3,99.99,2024-07-17 07:00:00,Germany,99816
150453,LED Monitor,1,150.0,2023-02-28 17:00:00,United Kingdom,18471
862675,Bluetooth Speaker,5,45.0,2022-10-01 00:00:00,Germany,17616
289966,Bluetooth Speaker,8,45.0,2023-10-15 23:00:00,Netherlands,24485
566509,Laptop Stand,3,30.0,2023-06-16 16:00:00,France,72412
427387,Bluetooth Speaker,9,45.0,2023-04-23 02:00:00,Belgium,82671
212365,Mechanical Keyboard,10,85.0,2022-04-26 17:00:00,Spain,61897
803614,Portable SSD,4,99.99,2023-07-09 18:00:00,Spain,29823
956063,Wireless Mouse,3,15.99,2023-10-09 19:00:00,Spain,69898
530288,Noise Cancelling Headphones,5,120.0,2024-12-23 23:00:00,United Kingdom,17633
110334,LED Monitor,1,150.0,2023-05-29 07:00:00,Germany,45191
296989,Bluetooth Speaker,4,45.0,2022-09-28 04:00:00,Spain,98153
148642,Wireless Mouse,10,15.99,2022-08-05 21:00:00,Belgium,94677
130281,Noise Cancelling Headphones,10,120.0,2022-03-08 18:00:00,Germany,59683
338005,Wireless Mouse,3,15.99,2022-04-12 20:00:00,Netherlands,80346
752588,Noise Cancelling Headphones,10,120.0,2022-04-30 17:00:00,United Kingdom,92879
319424,Webcam HD,6,39.99,2023-09-20 15:00:00,France,29216
266884,Bluetooth Speaker,9,45.0,2022-12-31 16:00:00,Spain,30319
966928,Smartwatch,6,199.99,2022-05-12 20:00:00,Germany,81556
206712,Smartwatch,8,199.99,2024-03-21 22:00:00,United Kingdom,96192
668489,Laptop Stand,7,30.0,2024-08-29 04:00:00,United Kingdom,77801
866523,Mechanical Keyboard,4,85.0,2023-12-11 01:00:00,United Kingdom,87279
757865,Laptop Stand,2,30.0,2024-09-30 08:00:00,France,27167
218512,USB-C Cable,2,7.99,2023-04-06 01:00:00,United Kingdom,31437
439016,Mechanical Keyboard,5,85.0,2023-07-31 10:00:00,Netherlands,87520
422154,Mechanical Keyboard,7,85.0,2023-01-17 11:00:00,United Kingdom,16632
321023,LED Monitor,10,150.0,2024-01-03 12:00:00,United Kingdom,46090
768656,Webcam HD,6,39.99,2023-01-19 00:00:00,Spain,51295
643039,Bluetooth Speaker,4,45.0,2022-02-13 23:00:00,Italy,49082
889067,Noise Cancelling Headphones,6,120.0,2022-11-04 16:00:00,France,27547
924204,Mechanical Keyboard,6,85.0,2024-02-11 03:00:00,Netherlands,87461
538570,Portable SSD,10,99.99,2022-08-30 01:00:00,France,77980
530940,LED Monitor,4,150.0,2024-11-04 21:00:00,Netherlands,12311
406678,LED Monitor,8,150.0,2024-03-28 15:00:00,Netherlands,14250
786881,Mechanical Keyboard,3,85.0,2022-09-04 15:00:00,Netherlands,83921
520993,Webcam HD,10,39.99,2022-03-29 07:00:00,Italy,78119
698118,Noise Cancelling Headphones,2,120.0,2022-09-11 05:00:00,Italy,88321
598519,Bluetooth Speaker,10,45.0,2022-05-15 08:00:00,France,64547
995766,Mechanical Keyboard,1,85.0,2022-01-06 22:00:00,France,22231
510006,USB-C Cable,8,7.99,2023-02-19 04:00:00,Germany,24824
819995,Noise Cancelling Headphones,6,120.0,2024-08-25 00:00:00,Belgium,55042
357892,Portable SSD,8,99.99,2024-08-12 04:00:00,Spain,10540
749369,Mechanical Keyboard,4,85.0,2024-05-21 01:00:00,Netherlands,93068
977075,Laptop Stand,6,30.0,2023-12-27 02:00:00,United Kingdom,30011
618368,Bluetooth Speaker,9,45.0,2024-07-07 03:00:00,Belgium,13038
795410,Noise Cancelling Headphones,5,120.0,2024-09-05 03:00:00,Italy,82218
233358,Laptop Stand,6,30.0,2024-12-10 22:00:00,Netherlands,49335
984931,Laptop Stand,6,30.0,2024-08-01 00:00:00,Germany,55675
353061,Bluetooth Speaker,3,45.0,2022-03-11 00:00:00,Spain,93791
498339,Laptop Stand,1,30.0,2024-11-17 10:00:00,Germany,94706
469883,LED Monitor,6,150.0,2024-09-22 05:00:00,United Kingdom,57376
389023,Bluetooth Speaker,1,45.0,2023-07-19 04:00:00,Spain,70796
799381,Mechanical Keyboard,1,85.0,2023-03-12 17:00:00,Belgium,39526
655682,Bluetooth Speaker,4,45.0,2024-08-27 23:00:00,Netherlands,25020
628620,Webcam HD,9,39.99,2023-06-16 22:00:00,Belgium,78555
183574,Wireless Mouse,4,15.99,2023-02-02 18:00:00,Italy,92684
262614,Smartwatch,7,199.99,2023-01-18 21:00:00,Netherlands,89314
551222,Portable SSD,5,99.99,2023-08-18 21:00:00,Spain,84199
802480,Wireless Mouse,6,15.99,2022-10-08 14:00:00,Belgium,69971
737318,LED Monitor,5,150.0,2024-04-10 01:00:00,France,67111
725821,Portable SSD,5,99.99,2023-12-22 00:00:00,France,97436
569282,Bluetooth Speaker,9,45.0,2022-10-21 20:00:00,Netherlands,24722
649799,Wireless Mouse,4,15.99,2022-07-16 17:00:00,Italy,56819
423667,Webcam HD,2,39.99,2024-11-15 01:00:00,Germany,68472
112750,Mechanical Keyboard,9,85.0,2022-02-15 14:00:00,Germany,12922
586944,Smartwatch,3,199.99,2023-04-29 18:00:00,Netherlands,48216
655215,Bluetooth Speaker,6,45.0,2022-03-09 16:00:00,Italy,98818
317982,Smartwatch,2,199.99,2024-08-31 03:00:00,Belgium,39105
297849,Mechanical Keyboard,1,85.0,2022-07-13 10:00:00,France,27984
185287,USB-C Cable,5,7.99,2023-08-05 00:00:00,United Kingdom,62871
752042,Webcam HD,9,39.99,2024-03-17 09:00:00,Belgium,27314
965970,Bluetooth Speaker,4,45.0,2023-05-12 06:00:00,Italy,53941
466384,Wireless Mouse,7,15.99,2023-01-03 15:00:00,Belgium,52458
648505,Mechanical Keyboard,9,85.0,2023-08-12 03:00:00,Spain,30124
507874,Noise Cancelling Headphones,9,120.0,2022-03-28 11:00:00,Belgium,83223
567719,LED Monitor,3,150.0,2023-06-15 23:00:00,Netherlands,39633
813323,Mechanical Keyboard,10,85.0,2022-03-28 06:00:00,Spain,16565
236159,Portable SSD,1,99.99,2024-01-04 01:00:00,Spain,84427
235184,Portable SSD,5,99.99,2024-06-21 15:00:00,France,67352
638704,Wireless Mouse,9,15.99,2022-08-15 00:00:00,Netherlands,34841
174848,Laptop Stand,4,30.0,2022-11-19 13:00:00,United Kingdom,47201
312056,Laptop Stand,8,30.0,2024-05-06 04:00:00,Netherlands,95705
908401,Wireless Mouse,8,15.99,2022-05-29 10:00:00,United Kingdom,44911
823336,USB-C Cable,2,7.99,2024-09-30 18:00:00,Netherlands,11809
675367,Noise Cancelling Headphones,2,120.0,2023-09-06 02:00:00,Belgium,12164
184001,Smartwatch,3,199.99,2022-02-18 23:00:00,Spain,81189
379723,USB-C Cable,1,7.99,2023-04-12 14:00:00,France,79585
886203,Laptop Stand,10,30.0,2023-10-29 16:00:00,Spain,22353
468791,Webcam HD,10,39.99,2023-09-19 12:00:00,Germany,18133
767655,Bluetooth Speaker,6,45.0,2023-01-18 06:00:00,Germany,52675
742301,Webcam HD,5,39.99,2022-06-26 01:00:00,Germany,81761
807351,Mechanical Keyboard,10,85.0,2022-10-04 06:00:00,Germany,82734
331862,USB-C Cable,6,7.99,2023-03-15 11:00:00,Italy,54289
155117,Portable SSD,9,99.99,2022-07-20 12:00:00,Belgium,40533
576234,Portable SSD,7,99.99,2024-02-12 09:00:00,Spain,77056
289371,Mechanical Keyboard,7,85.0,2022-05-09 19:00:00,Italy,67797
163420,Noise Cancelling Headphones,7,120.0,2022-04-11 08:00:00,United Kingdom,16568
316485,USB-C Cable,1,7.99,2024-07-25 19:00:00,United Kingdom,16982
520874,Wireless Mouse,10,15.99,2024-01-09 10:00:00,Spain,73579
463974,Portable SSD,9,99.99,2022-01-01 17:00:00,Italy,56853
398805,Smartwatch,2,199.99,2022-12-25 06:00:00,United Kingdom,31735
131738,Wireless Mouse,8,15.99,2024-02-08 07:00:00,Spain,78294
862595,Wireless Mouse,7,15.99,2023-03-03 06:00:00,Italy,75641
899790,LED Monitor,6,150.0,2024-04-04 15:00:00,United Kingdom,76502
675245,Mechanical Keyboard,3,85.0,2024-09-21 19:00:00,Spain,56937
939333,Portable SSD,6,99.99,2024-08-10 16:00:00,United Kingdom,77988
969118,LED Monitor,4,150.0,2024-09-02 05:00:00,Belgium,91357
224540,Portable SSD,7,99.99,2023-05-30 03:00:00,Germany,52747
993690,Wireless Mouse,8,15.99,2024-02-13 02:00:00,United Kingdom,44570
314257,USB-C Cable,10,7.99,2024-01-30 23:00:00,Italy,18460
691739,USB-C Cable,4,7.99,2023-09-29 21:00:00,Italy,99678
939929,LED Monitor,7,150.0,2023-12-26 17:00:00,France,16063
561227,Portable SSD,5,99.99,2023-02-25 09:00:00,France,21323
358952,Noise Cancelling Headphones,7,120.0,2023-02-05 18:00:00,Netherlands,89131
133231,LED Monitor,1,150.0,2023-06-24 15:00:00,Spain,14635
170863,Smartwatch,7,199.99,2023-11-24 06:00:00,Germany,64907
446557,Wireless Mouse,10,15.99,2023-02-21 09:00:00,Belgium,96077
484501,Mechanical Keyboard,9,85.0,2024-04-17 20:00:00,France,11927
695065,Bluetooth Speaker,8,45.0,2022-05-14 16:00:00,Germany,36068
688604,Laptop Stand,9,30.0,2022-01-23 03:00:00,Germany,96122
911369,Laptop Stand,3,30.0,2024-09-17 11:00:00,France,79456
404066,USB-C Cable,9,7.99,2024-07-31 11:00:00,France,31692
542477,Mechanical Keyboard,8,85.0,2024-09-14 08:00:00,Netherlands,92442
452800,LED Monitor,1,150.0,2022-07-16 21:00:00,France,28330
390410,Portable SSD,6,99.99,2024-10-24 10:00:00,Germany,57707
125056,Noise Cancelling Headphones,8,120.0,2024-11-24 17:00:00,Netherlands,43757
823154,Bluetooth Speaker,6,45.0,2023-02-09 02:00:00,France,50358
863925,Smartwatch,3,199.99,2024-08-03 07:00:00,United Kingdom,55490
868749,Smartwatch,9,199.99,2023-06-18 02:00:00,United Kingdom,70659
109553,LED Monitor,4,150.0,2023-03-21 06:00:00,Belgium,49885
628107,Laptop Stand,5,30.0,2024-01-05 22:00:00,Germany,60765
401676,Smartwatch,1,199.99,2022-06-13 14:00:00,United Kingdom,42324
789412,Wireless Mouse,2,15.99,2024-09-28 15:00:00,Netherlands,53075
672191,Noise Cancelling Headphones,2,120.0,2023-06-29 10:00:00,Belgium,51845
959619,Laptop Stand,7,30.0,2024-06-25 08:00:00,Italy,96413
750982,USB-C Cable,3,7.99,2024-09-11 18:00:00,Spain,41789
607221,Mechanical Keyboard,6,85.0,2023-10-24 06:00:00,Italy,91650
797001,Bluetooth Speaker,6,45.0,2024-03-08 20:00:00,France,89242
583144,LED Monitor,9,150.0,2024-12-03 08:00:00,France,95286
197645,Smartwatch,1,199.99,2023-06-07 00:00:00,Germany,17862
455813,Bluetooth Speaker,2,45.0,2022-10-03 03:00:00,Germany,29595
859099,Smartwatch,1,199.99,2022-10-12 21:00:00,United Kingdom,64743
514052,Portable SSD,10,99.99,2023-04-04 09:00:00,Netherlands,44848
823763,Webcam HD,8,39.99,2022-05-18 04:00:00,Germany,26580
467122,USB-C Cable,10,7.99,2022-04-28 08:00:00,Italy,30704
653489,LED Monitor,3,150.0,2022-05-04 20:00:00,United Kingdom,85007
343319,Smartwatch,2,199.99,2023-08-16 14:00:00,Spain,71306
536705,Webcam HD,2,39.99,2022-12-08 16:00:00,United Kingdom,81251
112108,Wireless Mouse,10,15.99,2023-05-15 01:00:00,France,67855
404743,LED Monitor,2,150.0,2023-04-22 02:00:00,Netherlands,19881
296322,USB-C Cable,3,7.99,2022-01-15 14:00:00,United Kingdom,53751
577219,LED Monitor,4,150.0,2024-06-03 10:00:00,United Kingdom,60054
902357,Laptop Stand,3,30.0,2022-11-26 02:00:00,Spain,79259
266215,LED Monitor,1,150.0,2022-06-07 17:00:00,France,81726
121236,Wireless Mouse,3,15.99,2024-03-02 02:00:00,Italy,53592
362839,Webcam HD,4,39.99,2024-12-13 13:00:00,Belgium,65390
617899,Portable SSD,8,99.99,2023-12-15 02:00:00,Germany,68552
433709,Mechanical Keyboard,3,85.0,2023-05-07 11:00:00,Netherlands,70212
455645,Bluetooth Speaker,3,45.0,2024-05-07 18:00:00,Netherlands,75776
638846,Wireless Mouse,10,15.99,2022-07-30 14:00:00,France,29759
812366,Noise Cancelling Headphones,9,120.0,2023-03-05 04:00:00,United Kingdom,13247
310791,Noise Cancelling Headphones,2,120.0,2023-06-21 16:00:00,France,23286
749818,Webcam HD,2,39.99,2022-04-17 10:00:00,Italy,28414
926652,LED Monitor,5,150.0,2024-04-05 19:00:00,Germany,79094
831276,USB-C Cable,9,7.99,2023-01-10 21:00:00,Italy,47107
606899,Laptop Stand,10,30.0,2024-01-09 03:00:00,Spain,91986
394290,Wireless Mouse,5,15.99,2024-02-26 09:00:00,Italy,68731
724925,Portable SSD,3,99.99,2023-05-03 01:00:00,Belgium,25307
343328,Wireless Mouse,5,15.99,2022-03-22 07:00:00,Spain,79449
233358,Portable SSD,5,99.99,2024-07-03 14:00:00,France,56771
571987,Wireless Mouse,3,15.99,2024-01-21 02:00:00,Spain,30458
814549,LED Monitor,9,150.0,2022-02-07 14:00:00,Belgium,39612
567261,Bluetooth Speaker,6,45.0,2024-06-30 20:00:00,France,99464
554224,Mechanical Keyboard,8,85.0,2024-01-22 08:00:00,Spain,68522
838244,Portable SSD,9,99.99,2024-01-07 16:00:00,United Kingdom,37024
767102,Webcam HD,2,39.99,2024-12-29 21:00:00,United Kingdom,70828
327732,Webcam HD,10,39.99,2024-07-01 00:00:00,France,79451
764308,Portable SSD,2,99.99,2022-07-21 05:00:00,Spain,42451
456310,Mechanical Keyboard,2,85.0,2024-11-16 02:00:00,Italy,56689
687828,Noise Cancelling Headphones,8,120.0,2022-06-22 22:00:00,Germany,80689
304961,Laptop Stand,8,30.0,2024-01-01 23:00:00,Belgium,92841
187345,Noise Cancelling Headphones,10,120.0,2023-01-06 02:00:00,France,14972
433500,Webcam HD,9,39.99,2024-02-11 16:00:00,Italy,96213
794320,Wireless Mouse,2,15.99,2024-11-05 23:00:00,Netherlands,70985
291593,Bluetooth Speaker,2,45.0,2023-02-18 19:00:00,United Kingdom,41311
744896,Laptop Stand,9,30.0,2022-11-11 13:00:00,Germany,37104
517067,Mechanical Keyboard,6,85.0,2023-11-19 10:00:00,Netherlands,21359
591732,Wireless Mouse,10,15.99,2023-12-17 12:00:00,United Kingdom,75867
710346,Mechanical Keyboard,3,85.0,2024-04-25 00:00:00,Spain,24909
337799,Webcam HD,9,39.99,2022-02-28 21:00:00,Netherlands,25186
153192,Mechanical Keyboard,8,85.0,2024-06-18 23:00:00,Italy,37451
490564,Wireless Mouse,7,15.99,2022-06-29 03:00:00,United Kingdom,11315
105225,Smartwatch,8,199.99,2023-11-20 16:00:00,Netherlands,29786
626120,Mechanical Keyboard,9,85.0,2023-10-21 04:00:00,Italy,88327
793008,Noise Cancelling Headphones,3,120.0,2023-12-31 04:00:00,Germany,78683
813911,Webcam HD,10,39.99,2023-10-27 22:00:00,United Kingdom,21908
251095,Laptop Stand,1,30.0,2023-04-11 22:00:00,Spain,15074
939522,Mechanical Keyboard,7,85.0,2022-08-19 00:00:00,Italy,15523
716609,Mechanical Keyboard,4,85.0,2023-07-14 07:00:00,Italy,61806
462415,Noise Cancelling Headphones,2,120.0,2023-01-23 22:00:00,Italy,32186
927165,Webcam HD,7,39.99,2023-02-15 06:00:00,Netherlands,25869
354154,Mechanical Keyboard,1,85.0,2022-09-20 09:00:00,Belgium,12650
445607,Webcam HD,3,39.99,2023-10-08 00:00:00,Netherlands,42876
367171,Laptop Stand,8,30.0,2023-01-27 03:00:00,Spain,38680
509379,Laptop Stand,10,30.0,2022-09-01 19:00:00,Spain,70876
766323,Smartwatch,1,199.99,2023-08-30 14:00:00,Germany,32495
381706,Mechanical Keyboard,8,85.0,2023-10-01 16:00:00,Germany,17208
175833,USB-C Cable,7,7.99,2023-03-23 06:00:00,Spain,96548
185282,USB-C Cable,10,7.99,2023-08-23 07:00:00,Germany,68448
724353,USB-C Cable,6,7.99,2024-05-29 03:00:00,Belgium,34024
667895,Portable SSD,4,99.99,2024-12-08 13:00:00,Spain,46108
334087,Laptop Stand,5,30.0,2023-08-22 04:00:00,Italy,70247
393889,Laptop Stand,10,30.0,2022-08-29 20:00:00,Netherlands,31685
246279,Portable SSD,4,99.99,2022-08-15 07:00:00,Belgium,91946
292965,Mechanical Keyboard,1,85.0,2024-04-06 06:00:00,Spain,41605
489374,Portable SSD,7,99.99,2023-12-02 17:00:00,Spain,65928
240310,Portable SSD,3,99.99,2023-02-02 23:00:00,United Kingdom,76464
629953,Laptop Stand,5,30.0,2023-11-27 04:00:00,United Kingdom,93093
658705,Portable SSD,9,99.99,2024-04-07 12:00:00,Germany,43269
490571,LED Monitor,5,150.0,2022-05-02 19:00:00,Germany,71205
153329,LED Monitor,10,150.0,2022-05-25 01:00:00,France,28239
864721,Webcam HD,4,39.99,2023-01-02 23:00:00,Belgium,39119
302419,LED Monitor,10,150.0,2024-11-04 18:00:00,Netherlands,30026
290789,Noise Cancelling Headphones,2,120.0,2023-03-30 20:00:00,Italy,20681
810469,Bluetooth Speaker,9,45.0,2024-01-22 14:00:00,Germany,95886
786869,Bluetooth Speaker,8,45.0,2023-08-07 12:00:00,Italy,85724
204623,USB-C Cable,1,7.99,2022-07-28 19:00:00,Italy,31114
446057,Laptop Stand,8,30.0,2023-03-12 04:00:00,France,76877
183269,Laptop Stand,2,30.0,2023-11-11 21:00:00,United Kingdom,75537
148574,Noise Cancelling Headphones,3,120.0,2023-04-02 12:00:00,Belgium,77258
796095,Portable SSD,3,99.99,2022-06-08 16:00:00,United Kingdom,71673
325489,Mechanical Keyboard,8,85.0,2023-09-20 16:00:00,Belgium,88608
869929,Portable SSD,9,99.99,2023-08-25 16:00:00,Spain,65384
706393,Portable SSD,7,99.99,2023-12-29 11:00:00,Netherlands,97723
180788,Mechanical Keyboard,5,85.0,2024-03-29 18:00:00,United Kingdom,22871
988070,Bluetooth Speaker,6,45.0,2022-09-15 13:00:00,Italy,14290
477666,USB-C Cable,5,7.99,2024-06-17 00:00:00,Netherlands,12956
660457,Portable SSD,9,99.99,2023-08-12 08:00:00,Netherlands,45218
508301,Noise Cancelling Headphones,5,120.0,2022-05-05 07:00:00,United Kingdom,81927
899691,Bluetooth Speaker,10,45.0,2024-02-22 10:00:00,Belgium,22700
316754,LED Monitor,6,150.0,2024-10-30 01:00:00,Belgium,42494
312013,Webcam HD,2,39.99,2024-12-28 00:00:00,Italy,80600
587807,Noise Cancelling Headphones,4,120.0,2023-03-17 21:00:00,Germany,56139
673751,Noise Cancelling Headphones,8,120.0,2022-01-19 16:00:00,Netherlands,66010
523222,Mechanical Keyboard,8,85.0,2024-06-08 13:00:00,Spain,45732
448857,Portable SSD,7,99.99,2024-01-19 16:00:00,United Kingdom,73898
351296,Noise Cancelling Headphones,2,120.0,2023-07-13 03:00:00,France,75558
148917,LED Monitor,1,150.0,2023-04-03 03:00:00,Germany,97273
351699,Mechanical Keyboard,7,85.0,2022-08-16 00:00:00,France,24005
656465,Wireless Mouse,9,15.99,2024-08-17 08:00:00,France,96706
332525,Smartwatch,5,199.99,2024-05-19 08:00:00,Spain,52827
541149,LED Monitor,4,150.0,2024-10-23 18:00:00,Spain,90758
308824,Smartwatch,3,199.99,2023-10-15 17:00:00,Belgium,45109
535635,Mechanical Keyboard,7,85.0,2024-09-12 01:00:00,Spain,18322
111113,Bluetooth Speaker,6,45.0,2022-09-16 23:00:00,Italy,63793
585920,Mechanical Keyboard,7,85.0,2022-02-12 19:00:00,Netherlands,98834
896329,Noise Cancelling Headphones,4,120.0,2024-10-24 16:00:00,United Kingdom,90324
465896,Smartwatch,3,199.99,2024-11-05 03:00:00,Spain,91604
644374,Webcam HD,9,39.99,2022-10-08 19:00:00,Spain,82483
349628,USB-C Cable,4,7.99,2024-04-13 09:00:00,France,94213
118879,Wireless Mouse,5,15.99,2024-12-03 21:00:00,France,52504
630274,Noise Cancelling Headphones,7,120.0,2024-06-09 14:00:00,Spain,53640
698547,USB-C Cable,8,7.99,2024-11-29 22:00:00,Belgium,45241
730285,Portable SSD,2,99.99,2024-05-29 17:00:00,Netherlands,70613
618045,Noise Cancelling Headphones,9,120.0,2022-12-21 18:00:00,Netherlands,41935
285486,Laptop Stand,6,30.0,2024-10-11 15:00:00,Italy,83547
607019,Noise Cancelling Headphones,9,120.0,2023-09-21 23:00:00,United Kingdom,82178
172094,Laptop Stand,1,30.0,2023-04-04 20:00:00,Belgium,57253
711716,Bluetooth Speaker,1,45.0,2022-02-17 02:00:00,Italy,16476
902183,Portable SSD,4,99.99,2022-05-16 15:00:00,France,21283
479960,Webcam HD,6,39.99,2023-12-21 19:00:00,Germany,34080
136660,LED Monitor,4,150.0,2022-03-25 06:00:00,Netherlands,24428
556774,Laptop Stand,9,30.0,2023-02-10 14:00:00,France,52107
211929,Mechanical Keyboard,1,85.0,2023-03-11 17:00:00,Spain,20281
269375,Noise Cancelling Headphones,3,120.0,2023-10-17 20:00:00,Belgium,39644
281033,Smartwatch,2,199.99,2022-11-06 08:00:00,United Kingdom,80356
555020,Mechanical Keyboard,10,85.0,2024-06-21 03:00:00,Netherlands,90126
946237,Wireless Mouse,6,15.99,2024-06-23 13:00:00,Belgium,54257
167736,Laptop Stand,4,30.0,2022-11-21 11:00:00,France,47022
962264,Noise Cancelling Headphones,9,120.0,2022-11-10 00:00:00,Germany,52189
679514,Webcam HD,6,39.99,2024-08-24 19:00:00,Germany,92919
330856,Mechanical Keyboard,5,85.0,2022-08-29 19:00:00,Netherlands,41367
484645,LED Monitor,7,150.0,2024-04-16 14:00:00,Netherlands,84372
106291,Noise Cancelling Headphones,1,120.0,2023-05-21 06:00:00,United Kingdom,17291
606706,USB-C Cable,4,7.99,2024-03-06 22:00:00,Italy,41172
948773,Wireless Mouse,2,15.99,2023-03-22 06:00:00,Spain,55485
664926,Portable SSD,5,99.99,2023-01-19 05:00:00,Germany,45354
236317,LED Monitor,10,150.0,2023-04-30 16:00:00,Spain,35021
485592,Portable SSD,5,99.99,2022-01-13 00:00:00,Spain,12825
796789,Wireless Mouse,10,15.99,2022-09-09 02:00:00,Belgium,75089
921702,Mechanical Keyboard,3,85.0,2023-08-08 23:00:00,France,29638
226412,Wireless Mouse,3,15.99,2024-01-14 17:00:00,France,36517
665722,Bluetooth Speaker,1,45.0,2022-12-07 15:00:00,United Kingdom,45221
437244,Portable SSD,6,99.99,2024-03-02 04:00:00,Belgium,37566
176235,Bluetooth Speaker,9,45.0,2023-11-14 20:00:00,Spain,13764
980011,Mechanical Keyboard,5,85.0,2022-06-26 17:00:00,France,84372
864260,USB-C Cable,10,7.99,2023-04-07 20:00:00,Netherlands,63449
972706,Webcam HD,7,39.99,2024-05-01 15:00:00,United Kingdom,88320
211590,Portable SSD,4,99.99,2023-01-28 20:00:00,Italy,12152
997481,Laptop Stand,9,30.0,2022-04-12 07:00:00,France,47020
